timestamp,value,unit
2024-01-01 04:55:00,41.84,percent
2024-01-01 05:00:00,51.16,percent
2024-01-01 05:05:00,57.04,percent
2024-01-01 05:10:00,43.61,percent
2024-01-01 05:15:00,40.5,percent
2024-01-01 05:20:00,45.01,percent
2024-01-01 05:25:00,51.01,percent
2024-01-01 05:30:00,30.56,percent
2024-01-01 05:35:00,22.04,percent
2024-01-01 05:40:00,39.49,percent
2024-01-01 05:45:00,32.79,percent
2024-01-01 05:50:00,39.92,percent
2024-01-01 05:55:00,43.52,percent
2024-01-01 06:00:00,40.47,percent
2024-01-01 06:05:00,59.52,percent
2024-01-01 06:10:00,48.27,percent
2024-01-01 06:15:00,48.0,percent
2024-01-01 06:20:00,51.22,percent
2024-01-01 06:25:00,33.61,percent
2024-01-01 06:30:00,55.39,percent
2024-01-01 06:35:00,44.24,percent
2024-01-01 06:40:00,51.7,percent
2024-01-01 06:45:00,34.28,percent
2024-01-01 06:50:00,29.46,percent
2024-01-01 06:55:00,53.18,percent
2024-01-01 07:00:00,48.76,percent
2024-01-01 07:05:00,35.98,percent
2024-01-01 07:10:00,36.3,percent
2024-01-01 07:15:00,56.25,percent
2024-01-01 07:20:00,33.11,percent
2024-01-01 07:25:00,61.43,percent
2024-01-01 07:30:00,35.99,percent
2024-01-01 07:35:00,51.38,percent
2024-01-01 07:40:00,41.71,percent
2024-01-01 07:45:00,51.03,percent
2024-01-01 07:50:00,39.56,percent
2024-01-01 07:55:00,43.37,percent
2024-01-01 08:00:00,45.41,percent
2024-01-01 08:05:00,34.98,percent
2024-01-01 08:10:00,52.41,percent
2024-01-01 08:15:00,39.87,percent
2024-01-01 08:20:00,42.71,percent
2024-01-01 08:25:00,35.06,percent
2024-01-01 08:30:00,19.38,percent
2024-01-01 08:35:00,43.09,percent
2024-01-01 08:40:00,69.13,percent
2024-01-01 08:45:00,52.85,percent
2024-01-01 08:50:00,44.81,percent
2024-01-01 08:55:00,42.37,percent
2024-01-01 09:00:00,45.22,percent
2024-01-01 09:05:00,50.47,percent
2024-01-01 09:10:00,33.19,percent
2024-01-01 09:15:00,56.14,percent
2024-01-01 09:20:00,52.15,percent
2024-01-01 09:25:00,52.18,percent
2024-01-01 09:30:00,49.38,percent
2024-01-01 09:35:00,45.2,percent
2024-01-01 09:40:00,51.73,percent
2024-01-01 09:45:00,50.92,percent
2024-01-01 09:50:00,41.46,percent
2024-01-01 09:55:00,39.26,percent
2024-01-01 10:00:00,46.02,percent
2024-01-01 10:05:00,60.49,percent
2024-01-01 10:10:00,32.61,percent
2024-01-01 10:15:00,30.32,percent
2024-01-01 10:20:00,46.65,percent
2024-01-01 10:25:00,45.51,percent
2024-01-01 10:30:00,46.73,percent
2024-01-01 10:35:00,47.44,percent
2024-01-01 10:40:00,42.77,percent
2024-01-01 10:45:00,59.9,percent
2024-01-01 10:50:00,28.99,percent
2024-01-01 10:55:00,36.72,percent
2024-01-01 11:00:00,43.97,percent
2024-01-01 11:05:00,28.57,percent
2024-01-01 11:10:00,43.24,percent
2024-01-01 11:15:00,61.61,percent
2024-01-01 11:20:00,45.21,percent
2024-01-01 11:25:00,47.31,percent
2024-01-01 11:30:00,32.4,percent
2024-01-01 11:35:00,38.84,percent
2024-01-01 11:40:00,41.25,percent
2024-01-01 11:45:00,41.82,percent
2024-01-01 11:50:00,57.82,percent
2024-01-01 11:55:00,50.58,percent
2024-01-01 12:00:00,33.89,percent
2024-01-01 12:05:00,47.47,percent
2024-01-01 12:10:00,49.98,percent
2024-01-01 12:15:00,56.4,percent
2024-01-01 12:20:00,60.81,percent
2024-01-01 12:25:00,34.85,percent
2024-01-01 12:30:00,36.89,percent
2024-01-01 12:35:00,32.42,percent
2024-01-01 12:40:00,42.66,percent
2024-01-01 12:45:00,49.66,percent
2024-01-01 12:50:00,54.87,percent
2024-01-01 12:55:00,44.24,percent
2024-01-01 13:00:00,41.8,percent
2024-01-01 13:05:00,46.52,percent
2024-01-01 13:10:00,36.65,percent
2024-01-01 13:15:00,65.9,percent
2024-01-01 13:20:00,28.92,percent
2024-01-01 13:25:00,46.85,percent
2024-01-01 13:30:00,65.24,percent
2024-01-01 13:35:00,45.07,percent
2024-01-01 13:40:00,43.1,percent
2024-01-01 13:45:00,41.43,percent
2024-01-01 13:50:00,43.2,percent
2024-01-01 13:55:00,58.73,percent
2024-01-01 14:00:00,22.88,percent
2024-01-01 14:05:00,60.33,percent
2024-01-01 14:10:00,30.76,percent
2024-01-01 14:15:00,42.33,percent
2024-01-01 14:20:00,40.71,percent
2024-01-01 14:25:00,50.89,percent
2024-01-01 14:30:00,29.02,percent
2024-01-01 14:35:00,49.62,percent
2024-01-01 14:40:00,65.24,percent
2024-01-01 14:45:00,31.37,percent
2024-01-01 14:50:00,46.9,percent
2024-01-01 14:55:00,38.38,percent
2024-01-01 15:00:00,49.26,percent
2024-01-01 15:05:00,45.19,percent
2024-01-01 15:10:00,38.59,percent
2024-01-01 15:15:00,49.88,percent
2024-01-01 15:20:00,63.04,percent
2024-01-01 15:25:00,43.09,percent
2024-01-01 15:30:00,52.2,percent
2024-01-01 15:35:00,32.07,percent
2024-01-01 15:40:00,35.44,percent
2024-01-01 15:45:00,49.72,percent
2024-01-01 15:50:00,59.84,percent
2024-01-01 15:55:00,48.56,percent
2024-01-01 16:00:00,41.87,percent
2024-01-01 16:05:00,44.99,percent
2024-01-01 16:10:00,32.5,percent
2024-01-01 16:15:00,51.05,percent
2024-01-01 16:20:00,53.82,percent
2024-01-01 16:25:00,40.48,percent
2024-01-01 16:30:00,40.3,percent
2024-01-01 16:35:00,47.66,percent
2024-01-01 16:40:00,40.63,percent
2024-01-01 16:45:00,44.34,percent
2024-01-01 16:50:00,66.0,percent
2024-01-01 16:55:00,42.53,percent
2024-01-01 17:00:00,41.42,percent
2024-01-01 17:05:00,38.52,percent
2024-01-01 17:10:00,52.44,percent
2024-01-01 17:15:00,43.19,percent
2024-01-01 17:20:00,38.51,percent
2024-01-01 17:25:00,58.21,percent
2024-01-01 17:30:00,59.2,percent
2024-01-01 17:35:00,39.0,percent
2024-01-01 17:40:00,26.33,percent
2024-01-01 17:45:00,55.08,percent
2024-01-01 17:50:00,38.15,percent
2024-01-01 17:55:00,52.91,percent
2024-01-01 18:00:00,25.3,percent
2024-01-01 18:05:00,53.93,percent
2024-01-01 18:10:00,32.89,percent
2024-01-01 18:15:00,52.31,percent
2024-01-01 18:20:00,45.14,percent
2024-01-01 18:25:00,35.46,percent
2024-01-01 18:30:00,40.93,percent
2024-01-01 18:35:00,51.86,percent
2024-01-01 18:40:00,46.06,percent
2024-01-01 18:45:00,50.84,percent
2024-01-01 18:50:00,64.76,percent
2024-01-01 18:55:00,29.36,percent
2024-01-01 19:00:00,61.17,percent
2024-01-01 19:05:00,46.04,percent
2024-01-01 19:10:00,36.01,percent
2024-01-01 19:15:00,31.7,percent
2024-01-01 19:20:00,43.11,percent
2024-01-01 19:25:00,54.22,percent
2024-01-01 19:30:00,43.72,percent
2024-01-01 19:35:00,60.11,percent
2024-01-01 19:40:00,30.49,percent
2024-01-01 19:45:00,44.88,percent
2024-01-01 19:50:00,32.48,percent
2024-01-01 19:55:00,48.64,percent
2024-01-01 20:00:00,53.87,percent
2024-01-01 20:05:00,40.79,percent
2024-01-01 20:10:00,18.96,percent
2024-01-01 20:15:00,46.99,percent
2024-01-01 20:20:00,49.37,percent
2024-01-01 20:25:00,49.04,percent
2024-01-01 20:30:00,57.36,percent
2024-01-01 20:35:00,34.29,percent
2024-01-01 20:40:00,51.8,percent
2024-01-01 20:45:00,56.93,percent
2024-01-01 20:50:00,27.21,percent
2024-01-01 20:55:00,48.2,percent
2024-01-01 21:00:00,39.96,percent
2024-01-01 21:05:00,44.18,percent
2024-01-01 21:10:00,48.48,percent
2024-01-01 21:15:00,40.13,percent
2024-01-01 21:20:00,38.24,percent
2024-01-01 21:25:00,45.34,percent
2024-01-01 21:30:00,34.13,percent
2024-01-01 21:35:00,34.14,percent
2024-01-01 21:40:00,51.79,percent
2024-01-01 21:45:00,33.51,percent
2024-01-01 21:50:00,51.66,percent
2024-01-01 21:55:00,49.63,percent
2024-01-01 22:00:00,27.74,percent
2024-01-01 22:05:00,38.22,percent
2024-01-01 22:10:00,56.94,percent
2024-01-01 22:15:00,35.19,percent
2024-01-01 22:20:00,40.36,percent
2024-01-01 22:25:00,49.62,percent
2024-01-01 22:30:00,52.83,percent
2024-01-01 22:35:00,42.48,percent
2024-01-01 22:40:00,39.02,percent
2024-01-01 22:45:00,59.22,percent
2024-01-01 22:50:00,62.39,percent
2024-01-01 22:55:00,54.79,percent
2024-01-01 23:00:00,45.85,percent
2024-01-01 23:05:00,36.92,percent
2024-01-01 23:10:00,36.7,percent
2024-01-01 23:15:00,50.23,percent
2024-01-01 23:20:00,49.18,percent
2024-01-01 23:25:00,59.02,percent
2024-01-01 23:30:00,51.5,percent
2024-01-01 23:35:00,29.97,percent
2024-01-01 23:40:00,55.52,percent
2024-01-01 23:45:00,35.02,percent
2024-01-01 23:50:00,41.16,percent
2024-01-01 23:55:00,47.5,percent
2024-01-02 00:00:00,64.96,percent
2024-01-02 00:05:00,76.1,percent
2024-01-02 00:10:00,51.07,percent
2024-01-02 00:15:00,43.17,percent
2024-01-02 00:20:00,50.35,percent
2024-01-02 00:25:00,53.88,percent
2024-01-02 00:30:00,41.79,percent
2024-01-02 00:35:00,62.95,percent
2024-01-02 00:40:00,47.3,percent
2024-01-02 00:45:00,49.98,percent
2024-01-02 00:50:00,51.66,percent
2024-01-02 00:55:00,49.22,percent
2024-01-02 01:00:00,53.39,percent
2024-01-02 01:05:00,38.83,percent
2024-01-02 01:10:00,39.42,percent
2024-01-02 01:15:00,34.0,percent
2024-01-02 01:20:00,49.4,percent
2024-01-02 01:25:00,52.79,percent
2024-01-02 01:30:00,49.58,percent
2024-01-02 01:35:00,61.74,percent
2024-01-02 01:40:00,44.94,percent
2024-01-02 01:45:00,51.69,percent
2024-01-02 01:50:00,34.08,percent
2024-01-02 01:55:00,41.13,percent
2024-01-02 02:00:00,51.96,percent
2024-01-02 02:05:00,53.49,percent
2024-01-02 02:10:00,42.06,percent
2024-01-02 02:15:00,44.28,percent
2024-01-02 02:20:00,29.82,percent
2024-01-02 02:25:00,41.43,percent
2024-01-02 02:30:00,53.9,percent
2024-01-02 02:35:00,50.75,percent
2024-01-02 02:40:00,50.01,percent
2024-01-02 02:45:00,45.5,percent
2024-01-02 02:50:00,45.07,percent
2024-01-02 02:55:00,38.4,percent
2024-01-02 03:00:00,51.99,percent
2024-01-02 03:05:00,49.21,percent
2024-01-02 03:10:00,49.92,percent
2024-01-02 03:15:00,39.74,percent
2024-01-02 03:20:00,23.47,percent
2024-01-02 03:25:00,55.97,percent
2024-01-02 03:30:00,40.21,percent
2024-01-02 03:35:00,36.37,percent
2024-01-02 03:40:00,51.93,percent
2024-01-02 03:45:00,41.08,percent
2024-01-02 03:50:00,55.6,percent
2024-01-02 03:55:00,51.17,percent
2024-01-02 04:00:00,51.84,percent
2024-01-02 04:05:00,31.34,percent
2024-01-02 04:10:00,57.12,percent
2024-01-02 04:15:00,47.61,percent
2024-01-02 04:20:00,41.31,percent
2024-01-02 04:25:00,46.43,percent
2024-01-02 04:30:00,27.24,percent
2024-01-02 04:35:00,49.09,percent
2024-01-02 04:40:00,34.71,percent
2024-01-02 04:45:00,31.47,percent
2024-01-02 04:50:00,29.78,percent
2024-01-02 04:55:00,56.13,percent
2024-01-02 05:00:00,38.71,percent
2024-01-02 05:05:00,60.34,percent
2024-01-02 05:10:00,39.64,percent
2024-01-02 05:15:00,27.93,percent
2024-01-02 05:20:00,33.83,percent
2024-01-02 05:25:00,57.36,percent
2024-01-02 05:30:00,43.44,percent
2024-01-02 05:35:00,39.52,percent
2024-01-02 05:40:00,46.6,percent
2024-01-02 05:45:00,50.02,percent
2024-01-02 05:50:00,56.17,percent
2024-01-02 05:55:00,59.48,percent
2024-01-02 06:00:00,41.4,percent
2024-01-02 06:05:00,31.74,percent
2024-01-02 06:10:00,40.87,percent
2024-01-02 06:15:00,47.6,percent
2024-01-02 06:20:00,35.36,percent
2024-01-02 06:25:00,35.43,percent
2024-01-02 06:30:00,48.44,percent
2024-01-02 06:35:00,44.51,percent
2024-01-02 06:40:00,45.33,percent
2024-01-02 06:45:00,37.42,percent
2024-01-02 06:50:00,42.7,percent
2024-01-02 06:55:00,35.76,percent
2024-01-02 07:00:00,53.9,percent
2024-01-02 07:05:00,55.35,percent
2024-01-02 07:10:00,26.54,percent
2024-01-02 07:15:00,35.7,percent
2024-01-02 07:20:00,30.03,percent
2024-01-02 07:25:00,38.5,percent
2024-01-02 07:30:00,44.17,percent
2024-01-02 07:35:00,30.5,percent
2024-01-02 07:40:00,35.78,percent
2024-01-02 07:45:00,34.96,percent
2024-01-02 07:50:00,47.07,percent
2024-01-02 07:55:00,45.69,percent
2024-01-02 08:00:00,37.78,percent
2024-01-02 08:05:00,46.77,percent
2024-01-02 08:10:00,39.53,percent
2024-01-02 08:15:00,42.28,percent
2024-01-02 08:20:00,61.73,percent
2024-01-02 08:25:00,58.4,percent
2024-01-02 08:30:00,32.0,percent
2024-01-02 08:35:00,53.3,percent
2024-01-02 08:40:00,53.11,percent
2024-01-02 08:45:00,33.52,percent
2024-01-02 08:50:00,53.19,percent
2024-01-02 08:55:00,60.38,percent
2024-01-02 09:00:00,33.77,percent
2024-01-02 09:05:00,35.82,percent
2024-01-02 09:10:00,55.18,percent
2024-01-02 09:15:00,47.71,percent
2024-01-02 09:20:00,50.51,percent
2024-01-02 09:25:00,48.41,percent
2024-01-02 09:30:00,48.91,percent
2024-01-02 09:35:00,31.74,percent
2024-01-02 09:40:00,55.47,percent
2024-01-02 09:45:00,56.7,percent
2024-01-02 09:50:00,42.71,percent
2024-01-02 09:55:00,44.57,percent
2024-01-02 10:00:00,29.69,percent
2024-01-02 10:05:00,50.14,percent
2024-01-02 10:10:00,50.72,percent
2024-01-02 10:15:00,44.38,percent
2024-01-02 10:20:00,56.24,percent
2024-01-02 10:25:00,41.66,percent
2024-01-02 10:30:00,50.65,percent
2024-01-02 10:35:00,34.8,percent
2024-01-02 10:40:00,44.76,percent
2024-01-02 10:45:00,43.26,percent
2024-01-02 10:50:00,47.25,percent
2024-01-02 10:55:00,41.3,percent
2024-01-02 11:00:00,43.69,percent
2024-01-02 11:05:00,53.26,percent
2024-01-02 11:10:00,40.63,percent
2024-01-02 11:15:00,28.93,percent
2024-01-02 11:20:00,62.5,percent
2024-01-02 11:25:00,58.81,percent
2024-01-02 11:30:00,32.08,percent
2024-01-02 11:35:00,51.9,percent
2024-01-02 11:40:00,39.97,percent
2024-01-02 11:45:00,47.63,percent
2024-01-02 11:50:00,47.94,percent
2024-01-02 11:55:00,42.66,percent
2024-01-02 12:00:00,37.16,percent
2024-01-02 12:05:00,38.09,percent
2024-01-02 12:10:00,35.84,percent
2024-01-02 12:15:00,36.68,percent
2024-01-02 12:20:00,44.33,percent
2024-01-02 12:25:00,37.84,percent
2024-01-02 12:30:00,51.82,percent
2024-01-02 12:35:00,59.87,percent
2024-01-02 12:40:00,39.2,percent
2024-01-02 12:45:00,47.39,percent
2024-01-02 12:50:00,50.0,percent
2024-01-02 12:55:00,49.72,percent
2024-01-02 13:00:00,45.76,percent
2024-01-02 13:05:00,52.43,percent
2024-01-02 13:10:00,49.82,percent
2024-01-02 13:15:00,32.62,percent
2024-01-02 13:20:00,53.69,percent
2024-01-02 13:25:00,53.87,percent
2024-01-02 13:30:00,37.37,percent
2024-01-02 13:35:00,45.38,percent
2024-01-02 13:40:00,51.83,percent
2024-01-02 13:45:00,42.91,percent
2024-01-02 13:50:00,55.73,percent
2024-01-02 13:55:00,68.64,percent
2024-01-02 14:00:00,37.14,percent
2024-01-02 14:05:00,31.19,percent
2024-01-02 14:10:00,48.04,percent
2024-01-02 14:15:00,52.22,percent
2024-01-02 14:20:00,42.69,percent
2024-01-02 14:25:00,59.53,percent
2024-01-02 14:30:00,31.61,percent
2024-01-02 14:35:00,51.93,percent
2024-01-02 14:40:00,38.94,percent
2024-01-02 14:45:00,62.19,percent
2024-01-02 14:50:00,64.93,percent
2024-01-02 14:55:00,37.33,percent
2024-01-02 15:00:00,39.5,percent
2024-01-02 15:05:00,53.6,percent
2024-01-02 15:10:00,41.13,percent
2024-01-02 15:15:00,44.55,percent
2024-01-02 15:20:00,45.25,percent
2024-01-02 15:25:00,25.8,percent
2024-01-02 15:30:00,44.86,percent
2024-01-02 15:35:00,38.1,percent
2024-01-02 15:40:00,40.07,percent
2024-01-02 15:45:00,59.44,percent
2024-01-02 15:50:00,32.43,percent
2024-01-02 15:55:00,53.13,percent
2024-01-02 16:00:00,42.21,percent
2024-01-02 16:05:00,42.2,percent
2024-01-02 16:10:00,52.9,percent
2024-01-02 16:15:00,48.4,percent
2024-01-02 16:20:00,50.71,percent
2024-01-02 16:25:00,54.68,percent
2024-01-02 16:30:00,41.69,percent
2024-01-02 16:35:00,38.88,percent
2024-01-02 16:40:00,34.15,percent
2024-01-02 16:45:00,36.75,percent
2024-01-02 16:50:00,74.49,percent
2024-01-02 16:55:00,57.45,percent
2024-01-02 17:00:00,31.49,percent
2024-01-02 17:05:00,31.78,percent
2024-01-02 17:10:00,49.82,percent
2024-01-02 17:15:00,50.47,percent
2024-01-02 17:20:00,50.49,percent
2024-01-02 17:25:00,42.45,percent
2024-01-02 17:30:00,43.75,percent
2024-01-02 17:35:00,48.28,percent
2024-01-02 17:40:00,45.86,percent
2024-01-02 17:45:00,22.81,percent
2024-01-02 17:50:00,42.7,percent
2024-01-02 17:55:00,36.49,percent
2024-01-02 18:00:00,46.75,percent
2024-01-02 18:05:00,74.85,percent
2024-01-02 18:10:00,48.67,percent
2024-01-02 18:15:00,41.86,percent
2024-01-02 18:20:00,54.22,percent
2024-01-02 18:25:00,49.83,percent
2024-01-02 18:30:00,49.2,percent
2024-01-02 18:35:00,51.07,percent
2024-01-02 18:40:00,65.57,percent
2024-01-02 18:45:00,33.69,percent
2024-01-02 18:50:00,49.74,percent
2024-01-02 18:55:00,35.74,percent
2024-01-02 19:00:00,50.56,percent
2024-01-02 19:05:00,35.81,percent
2024-01-02 19:10:00,40.83,percent
2024-01-02 19:15:00,42.05,percent
2024-01-02 19:20:00,54.76,percent
2024-01-02 19:25:00,54.18,percent
2024-01-02 19:30:00,32.54,percent
2024-01-02 19:35:00,45.55,percent
2024-01-02 19:40:00,37.9,percent
2024-01-02 19:45:00,32.41,percent
2024-01-02 19:50:00,42.83,percent
2024-01-02 19:55:00,41.92,percent
2024-01-02 20:00:00,69.27,percent
2024-01-02 20:05:00,49.33,percent
2024-01-02 20:10:00,31.22,percent
2024-01-02 20:15:00,39.35,percent
2024-01-02 20:20:00,55.21,percent
2024-01-02 20:25:00,65.88,percent
2024-01-02 20:30:00,29.14,percent
2024-01-02 20:35:00,26.2,percent
2024-01-02 20:40:00,63.71,percent
2024-01-02 20:45:00,48.9,percent
2024-01-02 20:50:00,36.32,percent
2024-01-02 20:55:00,50.35,percent
2024-01-02 21:00:00,18.64,percent
2024-01-02 21:05:00,45.03,percent
2024-01-02 21:10:00,48.28,percent
2024-01-02 21:15:00,54.24,percent
2024-01-02 21:20:00,34.86,percent
2024-01-02 21:25:00,45.86,percent
2024-01-02 21:30:00,35.75,percent
2024-01-02 21:35:00,47.55,percent
2024-01-02 21:40:00,36.05,percent
2024-01-02 21:45:00,40.92,percent
2024-01-02 21:50:00,35.04,percent
2024-01-02 21:55:00,51.51,percent
2024-01-02 22:00:00,53.58,percent
2024-01-02 22:05:00,42.65,percent
2024-01-02 22:10:00,45.38,percent
2024-01-02 22:15:00,30.51,percent
2024-01-02 22:20:00,42.0,percent
2024-01-02 22:25:00,44.5,percent
2024-01-02 22:30:00,71.21,percent
2024-01-02 22:35:00,33.88,percent
2024-01-02 22:40:00,59.64,percent
2024-01-02 22:45:00,54.97,percent
2024-01-02 22:50:00,47.81,percent
2024-01-02 22:55:00,62.59,percent
2024-01-02 23:00:00,48.72,percent
2024-01-02 23:05:00,48.89,percent
2024-01-02 23:10:00,44.47,percent
2024-01-02 23:15:00,57.24,percent
2024-01-02 23:20:00,55.96,percent
2024-01-02 23:25:00,38.74,percent
2024-01-02 23:30:00,31.81,percent
2024-01-02 23:35:00,42.97,percent
2024-01-02 23:40:00,37.0,percent
2024-01-02 23:45:00,44.36,percent
2024-01-02 23:50:00,57.37,percent
2024-01-02 23:55:00,40.43,percent
2024-01-03 00:00:00,44.57,percent
2024-01-03 00:05:00,45.58,percent
2024-01-03 00:10:00,53.48,percent
2024-01-03 00:15:00,22.53,percent
2024-01-03 00:20:00,38.93,percent
2024-01-03 00:25:00,47.11,percent
2024-01-03 00:30:00,57.0,percent
2024-01-03 00:35:00,40.08,percent
2024-01-03 00:40:00,26.23,percent
2024-01-03 00:45:00,51.2,percent
2024-01-03 00:50:00,38.65,percent
2024-01-03 00:55:00,33.1,percent
2024-01-03 01:00:00,38.76,percent
2024-01-03 01:05:00,43.15,percent
2024-01-03 01:10:00,38.95,percent
2024-01-03 01:15:00,22.94,percent
2024-01-03 01:20:00,53.97,percent
2024-01-03 01:25:00,57.75,percent
2024-01-03 01:30:00,51.52,percent
2024-01-03 01:35:00,33.62,percent
2024-01-03 01:40:00,42.99,percent
2024-01-03 01:45:00,44.93,percent
2024-01-03 01:50:00,50.99,percent
2024-01-03 01:55:00,51.68,percent
2024-01-03 02:00:00,37.66,percent
2024-01-03 02:05:00,45.82,percent
2024-01-03 02:10:00,49.57,percent
2024-01-03 02:15:00,59.56,percent
2024-01-03 02:20:00,52.05,percent
2024-01-03 02:25:00,52.89,percent
2024-01-03 02:30:00,45.84,percent
2024-01-03 02:35:00,59.1,percent
2024-01-03 02:40:00,49.1,percent
2024-01-03 02:45:00,36.39,percent
2024-01-03 02:50:00,59.03,percent
2024-01-03 02:55:00,51.98,percent
2024-01-03 03:00:00,40.57,percent
2024-01-03 03:05:00,40.21,percent
2024-01-03 03:10:00,47.97,percent
2024-01-03 03:15:00,49.63,percent
2024-01-03 03:20:00,46.97,percent
2024-01-03 03:25:00,48.11,percent
2024-01-03 03:30:00,62.0,percent
2024-01-03 03:35:00,55.72,percent
2024-01-03 03:40:00,46.91,percent
2024-01-03 03:45:00,54.41,percent
2024-01-03 03:50:00,34.67,percent
2024-01-03 03:55:00,48.98,percent
2024-01-03 04:00:00,63.09,percent
2024-01-03 04:05:00,42.82,percent
2024-01-03 04:10:00,36.52,percent
2024-01-03 04:15:00,38.48,percent
2024-01-03 04:20:00,34.1,percent
2024-01-03 04:25:00,37.15,percent
2024-01-03 04:30:00,41.29,percent
2024-01-03 04:35:00,30.94,percent
2024-01-03 04:40:00,45.16,percent
2024-01-03 04:45:00,54.02,percent
2024-01-03 04:50:00,35.92,percent
2024-01-03 04:55:00,60.19,percent
2024-01-03 05:00:00,50.11,percent
2024-01-03 05:05:00,55.31,percent
2024-01-03 05:10:00,38.42,percent
2024-01-03 05:15:00,53.55,percent
2024-01-03 05:20:00,34.08,percent
2024-01-03 05:25:00,53.9,percent
2024-01-03 05:30:00,46.72,percent
2024-01-03 05:35:00,50.53,percent
2024-01-03 05:40:00,33.24,percent
2024-01-03 05:45:00,36.05,percent
2024-01-03 05:50:00,50.97,percent
2024-01-03 05:55:00,35.52,percent
2024-01-03 06:00:00,49.63,percent
2024-01-03 06:05:00,31.33,percent
2024-01-03 06:10:00,53.48,percent
2024-01-03 06:15:00,32.67,percent
2024-01-03 06:20:00,50.52,percent
2024-01-03 06:25:00,51.26,percent
2024-01-03 06:30:00,38.03,percent
2024-01-03 06:35:00,50.82,percent
2024-01-03 06:40:00,47.6,percent
2024-01-03 06:45:00,39.61,percent
2024-01-03 06:50:00,34.91,percent
2024-01-03 06:55:00,25.37,percent
2024-01-03 07:00:00,48.5,percent
2024-01-03 07:05:00,29.35,percent
2024-01-03 07:10:00,45.95,percent
2024-01-03 07:15:00,42.37,percent
2024-01-03 07:20:00,51.79,percent
2024-01-03 07:25:00,41.98,percent
2024-01-03 07:30:00,41.71,percent
2024-01-03 07:35:00,52.32,percent
2024-01-03 07:40:00,48.35,percent
2024-01-03 07:45:00,48.16,percent
2024-01-03 07:50:00,49.69,percent
2024-01-03 07:55:00,29.64,percent
2024-01-03 08:00:00,52.57,percent
2024-01-03 08:05:00,51.12,percent
2024-01-03 08:10:00,34.83,percent
2024-01-03 08:15:00,42.56,percent
2024-01-03 08:20:00,44.61,percent
2024-01-03 08:25:00,43.66,percent
2024-01-03 08:30:00,48.34,percent
2024-01-03 08:35:00,59.31,percent
2024-01-03 08:40:00,55.82,percent
2024-01-03 08:45:00,31.88,percent
2024-01-03 08:50:00,51.22,percent
2024-01-03 08:55:00,58.29,percent
2024-01-03 09:00:00,48.87,percent
2024-01-03 09:05:00,55.91,percent
2024-01-03 09:10:00,65.12,percent
2024-01-03 09:15:00,55.24,percent
2024-01-03 09:20:00,47.49,percent
2024-01-03 09:25:00,55.45,percent
2024-01-03 09:30:00,46.45,percent
2024-01-03 09:35:00,45.24,percent
2024-01-03 09:40:00,41.49,percent
2024-01-03 09:45:00,60.63,percent
2024-01-03 09:50:00,36.82,percent
2024-01-03 09:55:00,60.32,percent
2024-01-03 10:00:00,50.0,percent
2024-01-03 10:05:00,31.01,percent
2024-01-03 10:10:00,48.68,percent
